run,bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,decoder
smoke_deep_one_subject,7,0.7000000000000001,0.8,49,0.7477014726424932,0.6938775510204082,0.053823921622085,BCI_IV_2a,1,spatial_calibrated
smoke_deep_one_subject,8,0.8,0.9,60,0.855413353015148,0.8833333333333333,0.0279199803181853,BCI_IV_2a,1,spatial_calibrated
smoke_deep_one_subject,9,0.9,1.0,95,0.9554552228363627,0.9052631578947368,0.0501920649416258,BCI_IV_2a,1,spatial_calibrated
smoke_deep_one_subject,0,0.0,0.1,0,,,,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,1,0.1,0.2,0,,,,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,2,0.2,0.3,0,,,,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,3,0.3,0.4,4,0.3762088517935243,1.0,0.6237911482064756,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,4,0.4,0.5,8,0.4566774904277023,0.375,0.0816774904277023,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,5,0.5,0.6000000000000001,49,0.5562868024952686,0.4285714285714285,0.12771537392384,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,6,0.6000000000000001,0.7000000000000001,54,0.6544540000686487,0.7962962962962963,0.1418422962276475,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,7,0.7000000000000001,0.8,76,0.7511653707092248,0.8157894736842105,0.0646241029749856,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,8,0.8,0.9,59,0.8444007127003745,0.847457627118644,0.0030569144182694,BCI_IV_2a,1,deep_ensemble_validation_weighted
smoke_deep_one_subject,9,0.9,1.0,38,0.9637595766566064,0.8421052631578947,0.1216543134987115,BCI_IV_2a,1,deep_ensemble_validation_weighted
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,2,0.2,0.3,2,0.2871863847572185,0.5,0.2128136152427814,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,3,0.3,0.4,19,0.3607535751011865,0.1578947368421052,0.2028588382590812,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,73,0.45831483695014,0.589041095890411,0.1307262589402709,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,68,0.5453088416136427,0.7941176470588235,0.2488088054451808,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,74,0.6471425878516803,0.7567567567567568,0.1096141689050764,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,36,0.7471398944568589,1.0,0.2528601055431411,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,16,0.826552051529585,1.0,0.173447948470415,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,1,v1_lda
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,2,0.2,0.3,0,,,,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,3,0.3,0.4,0,,,,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,33,0.4789041293670198,0.0,0.4789041293670198,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,242,0.550434959180205,0.2479338842975206,0.3025010748826843,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,13,0.6113327010044786,0.9230769230769232,0.3117442220724445,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,0,,,,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,0,,,,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,2,v1_lda
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,2,0.2,0.3,1,0.2984318768006686,0.0,0.2984318768006686,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,3,0.3,0.4,17,0.3695219900555303,0.5882352941176471,0.2187133040621167,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,4,0.4,0.5,55,0.4574671452843117,0.5636363636363636,0.1061692183520519,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,5,0.5,0.6000000000000001,69,0.5495139256040051,0.6666666666666666,0.1171527410626614,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,6,0.6000000000000001,0.7000000000000001,67,0.6529020573384259,0.835820895522388,0.1829188381839621,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,7,0.7000000000000001,0.8,57,0.7526208053713611,0.9649122807017544,0.2122914753303932,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,8,0.8,0.9,22,0.8397945596734858,1.0,0.1602054403265141,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,9,0.9,1.0,0,,,,BCI_IV_2a,3,v1_lda
headline_bci_iv_2a/classical_lda,0,0.0,0.1,0,,,,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,1,0.1,0.2,0,,,,BCI_IV_2a,4,v1_lda
headline_bci_iv_2a/classical_lda,2,0.2,0.3,0,,,,BCI_IV_2a,4,v1_lda
