run,dataset,subject,model,uncertainty_score,coverage,target_coverage,score_cutoff,risk,accuracy,n_covered
local_iiia_lda_full,BCI_IV_2a,1,v1_lda,max-prob,0.8020833333333334,0.8,0.4632013800394881,0.1991341991341991,0.8008658008658008,231
local_iiia_lda_full,BCI_IV_2a,1,v1_lda,max-prob,0.8506944444444444,0.85,0.440340650969616,0.2204081632653061,0.7795918367346939,245
local_iiia_lda_full,BCI_IV_2a,1,v1_lda,max-prob,0.9027777777777778,0.9,0.4160886315981008,0.2307692307692307,0.7692307692307693,260
local_iiia_lda_full,BCI_IV_2a,1,v1_lda,max-prob,0.9513888888888888,0.95,0.3721090162249319,0.2445255474452554,0.7554744525547445,274
local_iiia_lda_full,BCI_IV_2a,1,v1_lda,max-prob,1.0,1.0,0.2828625676731469,0.2743055555555556,0.7256944444444444,288
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.0520833333333333,0.05,0.5980331876372637,0.1333333333333333,0.8666666666666667,15
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.1006944444444444,0.1,0.5876272899074868,0.3103448275862068,0.6896551724137931,29
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.1527777777777778,0.15,0.5810848606210667,0.4545454545454546,0.5454545454545454,44
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.2013888888888889,0.2,0.5760380219569335,0.396551724137931,0.603448275862069,58
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.25,0.25,0.5727519507645569,0.4444444444444444,0.5555555555555556,72
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.3020833333333333,0.3,0.5659209673269942,0.4712643678160919,0.5287356321839081,87
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.3506944444444444,0.35,0.5618577500943905,0.4851485148514851,0.5148514851485149,101
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.4027777777777778,0.4,0.5563305953738215,0.5258620689655172,0.4741379310344827,116
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.4513888888888889,0.45,0.5537083731977239,0.5692307692307692,0.4307692307692308,130
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.5,0.5,0.5495862589746021,0.5972222222222222,0.4027777777777778,144
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.5520833333333334,0.55,0.5437045517741088,0.6352201257861636,0.3647798742138364,159
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.6006944444444444,0.6,0.5384421341504679,0.653179190751445,0.3468208092485549,173
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.6527777777777778,0.65,0.5335056699725763,0.6542553191489362,0.3457446808510638,188
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.7013888888888888,0.7,0.5288197433699675,0.6633663366336633,0.3366336633663366,202
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.75,0.75,0.5220891082151187,0.6805555555555556,0.3194444444444444,216
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.8020833333333334,0.8,0.5136545545131977,0.6926406926406927,0.3073593073593073,231
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.8506944444444444,0.85,0.5063995959180524,0.7102040816326531,0.2897959183673469,245
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.9027777777777778,0.9,0.4945668868791406,0.7230769230769231,0.2769230769230769,260
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,0.9513888888888888,0.95,0.4817394508599792,0.7372262773722628,0.2627737226277372,274
local_iiia_lda_full,BCI_IV_2a,2,v1_lda,max-prob,1.0,1.0,0.4466662721267816,0.75,0.25,288
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.0520833333333333,0.05,0.8256026253891373,0.0,1.0,15
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.1006944444444444,0.1,0.7849570237955671,0.0,1.0,29
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.1527777777777778,0.15,0.7662058328876215,0.0227272727272727,0.9772727272727272,44
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.2013888888888889,0.2,0.7441402067953465,0.0172413793103448,0.9827586206896552,58
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.25,0.25,0.7166664095267846,0.0277777777777777,0.9722222222222222,72
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.3020833333333333,0.3,0.6855125737299718,0.0344827586206896,0.9655172413793104,87
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.3506944444444444,0.35,0.6713519636775495,0.0495049504950495,0.9504950495049505,101
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.4027777777777778,0.4,0.6537994288376746,0.0517241379310344,0.9482758620689656,116
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.4513888888888889,0.45,0.6296685717812908,0.0769230769230768,0.9230769230769232,130
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.5,0.5,0.6055594116147597,0.0833333333333333,0.9166666666666666,144
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.5520833333333334,0.55,0.5791486264721493,0.0943396226415094,0.9056603773584906,159
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.6006944444444444,0.6,0.561546792123562,0.1098265895953757,0.8901734104046243,173
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.6527777777777778,0.65,0.538072196781192,0.127659574468085,0.8723404255319149,188
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.7013888888888888,0.7,0.5191888973998027,0.1584158415841584,0.8415841584158416,202
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.75,0.75,0.4984352959011296,0.1712962962962962,0.8287037037037037,216
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.8020833333333334,0.8,0.4792332980054388,0.1774891774891774,0.8225108225108225,231
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.8506944444444444,0.85,0.4544798569983082,0.1755102040816326,0.8244897959183674,245
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.9027777777777778,0.9,0.42820557889808,0.2038461538461539,0.7961538461538461,260
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,0.9513888888888888,0.95,0.3992524450190814,0.22992700729927,0.7700729927007299,274
local_iiia_lda_full,BCI_IV_2a,3,v1_lda,max-prob,1.0,1.0,0.2984318420779279,0.2361111111111111,0.7638888888888888,288
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.0520833333333333,0.05,0.3987817710587396,0.4666666666666667,0.5333333333333333,15
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.1006944444444444,0.1,0.3825574515775341,0.6206896551724138,0.3793103448275862,29
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.1527777777777778,0.15,0.3736035561789592,0.5909090909090908,0.4090909090909091,44
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.2013888888888889,0.2,0.3655039084064855,0.603448275862069,0.396551724137931,58
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.25,0.25,0.3600437678958149,0.5833333333333333,0.4166666666666667,72
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.3020833333333333,0.3,0.356781378138002,0.5977011494252873,0.4022988505747126,87
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.3506944444444444,0.35,0.3543405914699245,0.6138613861386139,0.3861386138613861,101
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.4027777777777778,0.4,0.3514718842877798,0.6293103448275862,0.3706896551724138,116
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.4513888888888889,0.45,0.3498522900724722,0.6307692307692307,0.3692307692307692,130
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.5,0.5,0.3479086973807401,0.6527777777777778,0.3472222222222222,144
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.5520833333333334,0.55,0.3456766549414045,0.679245283018868,0.320754716981132,159
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.6006944444444444,0.6,0.3431588691591489,0.676300578034682,0.3236994219653179,173
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.6527777777777778,0.65,0.3417225427288552,0.6861702127659575,0.3138297872340425,188
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.7013888888888888,0.7,0.3406132608838707,0.698019801980198,0.3019801980198019,202
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.75,0.75,0.3396974513301032,0.7083333333333333,0.2916666666666667,216
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.8020833333333334,0.8,0.338029339397958,0.7142857142857143,0.2857142857142857,231
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.8506944444444444,0.85,0.3366935734232593,0.726530612244898,0.273469387755102,245
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.9027777777777778,0.9,0.335684083720791,0.7307692307692308,0.2692307692307692,260
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,0.9513888888888888,0.95,0.3343431266047769,0.7408759124087592,0.2591240875912409,274
local_iiia_lda_full,BCI_IV_2a,4,v1_lda,max-prob,1.0,1.0,0.3323567369927771,0.75,0.25,288
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.0520833333333333,0.05,0.4624780289621474,0.7333333333333334,0.2666666666666666,15
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.1006944444444444,0.1,0.4563008636896133,0.6896551724137931,0.3103448275862069,29
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.1527777777777778,0.15,0.4518810420265191,0.6818181818181819,0.3181818181818182,44
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.2013888888888889,0.2,0.448074229927431,0.6206896551724138,0.3793103448275862,58
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.25,0.25,0.4459027999300513,0.6527777777777778,0.3472222222222222,72
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.3020833333333333,0.3,0.4434616700187351,0.6436781609195402,0.3563218390804598,87
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.3506944444444444,0.35,0.4415736950593297,0.6435643564356436,0.3564356435643564,101
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.4027777777777778,0.4,0.4395669877192443,0.6551724137931034,0.3448275862068966,116
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.4513888888888889,0.45,0.4372215764874445,0.6692307692307693,0.3307692307692307,130
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.5,0.5,0.4357878994409046,0.7013888888888888,0.2986111111111111,144
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.5520833333333334,0.55,0.4337375142320814,0.7044025157232705,0.2955974842767295,159
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.6006944444444444,0.6,0.432595368114175,0.6936416184971098,0.3063583815028902,173
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.6527777777777778,0.65,0.4308280322906317,0.6968085106382979,0.3031914893617021,188
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.7013888888888888,0.7,0.4294329619160217,0.7029702970297029,0.297029702970297,202
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.75,0.75,0.4282466394481429,0.6944444444444444,0.3055555555555556,216
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.8020833333333334,0.8,0.4260133457246174,0.7056277056277056,0.2943722943722944,231
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.8506944444444444,0.85,0.4240349367570368,0.7020408163265306,0.2979591836734694,245
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.9027777777777778,0.9,0.4210884960689755,0.6961538461538461,0.3038461538461538,260
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,0.9513888888888888,0.95,0.4183665120293494,0.6934306569343065,0.3065693430656934,274
local_iiia_lda_full,BCI_IV_2a,5,v1_lda,max-prob,1.0,1.0,0.3988798158711989,0.6944444444444444,0.3055555555555556,288
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.0520833333333333,0.05,0.601388925069526,0.6666666666666667,0.3333333333333333,15
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.1006944444444444,0.1,0.5904091065807621,0.5862068965517242,0.4137931034482758,29
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.1527777777777778,0.15,0.5781194116049412,0.5227272727272727,0.4772727272727273,44
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.2013888888888889,0.2,0.572225122984525,0.5344827586206897,0.4655172413793103,58
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.25,0.25,0.5684586944426194,0.5416666666666667,0.4583333333333333,72
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.3020833333333333,0.3,0.560765715890693,0.5632183908045977,0.4367816091954023,87
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.3506944444444444,0.35,0.5554693640117554,0.6039603960396039,0.396039603960396,101
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.4027777777777778,0.4,0.5513872127880214,0.6379310344827587,0.3620689655172414,116
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.4513888888888889,0.45,0.5443309766591518,0.6538461538461539,0.3461538461538461,130
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.5,0.5,0.5396720742234076,0.6736111111111112,0.3263888888888889,144
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.5520833333333334,0.55,0.5357812566307898,0.6666666666666667,0.3333333333333333,159
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.6006944444444444,0.6,0.5319579924554659,0.676300578034682,0.3236994219653179,173
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.6527777777777778,0.65,0.5271576204587715,0.6808510638297872,0.3191489361702128,188
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.7013888888888888,0.7,0.5227400938288362,0.693069306930693,0.3069306930693069,202
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.75,0.75,0.5173620147472158,0.7037037037037037,0.2962962962962963,216
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.8020833333333334,0.8,0.5128472832573202,0.7099567099567099,0.29004329004329,231
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.8506944444444444,0.85,0.5047133609880514,0.7102040816326531,0.2897959183673469,245
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.9027777777777778,0.9,0.4970803877243899,0.726923076923077,0.273076923076923,260
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,0.9513888888888888,0.95,0.4890861974271908,0.7408759124087592,0.2591240875912409,274
local_iiia_lda_full,BCI_IV_2a,6,v1_lda,max-prob,1.0,1.0,0.4291337575306338,0.75,0.25,288
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.0520833333333333,0.05,0.5254528026645378,0.0,1.0,15
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.1006944444444444,0.1,0.5020882741268134,0.0344827586206896,0.9655172413793104,29
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.1527777777777778,0.15,0.4838719762321584,0.0909090909090909,0.9090909090909092,44
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.2013888888888889,0.2,0.4585740033699912,0.1724137931034483,0.8275862068965517,58
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.25,0.25,0.4473426600825136,0.2361111111111111,0.7638888888888888,72
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.3020833333333333,0.3,0.434685482318727,0.3103448275862068,0.6896551724137931,87
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.3506944444444444,0.35,0.4256983043656158,0.3366336633663366,0.6633663366336634,101
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.4027777777777778,0.4,0.4152417117851616,0.3706896551724138,0.6293103448275862,116
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.4513888888888889,0.45,0.4031440430953044,0.3923076923076923,0.6076923076923076,130
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.5,0.5,0.3974990729699509,0.4375,0.5625,144
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.5520833333333334,0.55,0.3926459083974481,0.4591194968553459,0.5408805031446541,159
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.6006944444444444,0.6,0.3867032795702469,0.4855491329479768,0.5144508670520231,173
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.6527777777777778,0.65,0.3818272337916348,0.5106382978723405,0.4893617021276595,188
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.7013888888888888,0.7,0.3771566674959345,0.5297029702970297,0.4702970297029702,202
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.75,0.75,0.3733273024845289,0.5416666666666667,0.4583333333333333,216
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.8020833333333334,0.8,0.3682734530145199,0.5627705627705628,0.4372294372294372,231
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.8506944444444444,0.85,0.3617061824070819,0.5836734693877551,0.4163265306122449,245
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.9027777777777778,0.9,0.3567908851372451,0.6076923076923078,0.3923076923076923,260
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,0.9513888888888888,0.95,0.3496704101351837,0.6131386861313868,0.3868613138686131,274
local_iiia_lda_full,BCI_IV_2a,7,v1_lda,max-prob,1.0,1.0,0.340460812307495,0.6284722222222222,0.3715277777777778,288
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.0520833333333333,0.05,0.5916802506217842,0.1333333333333333,0.8666666666666667,15
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.1006944444444444,0.1,0.5351536740584132,0.1724137931034483,0.8275862068965517,29
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.1527777777777778,0.15,0.4771135990446962,0.25,0.75,44
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.2013888888888889,0.2,0.4656897581512749,0.2586206896551724,0.7413793103448276,58
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.25,0.25,0.4561550279851651,0.2777777777777778,0.7222222222222222,72
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.3020833333333333,0.3,0.445661479809684,0.2528735632183908,0.7471264367816092,87
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.3506944444444444,0.35,0.4304894824589573,0.2376237623762376,0.7623762376237624,101
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.4027777777777778,0.4,0.4227878760122182,0.2327586206896551,0.7672413793103449,116
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.4513888888888889,0.45,0.4164646641669887,0.2384615384615385,0.7615384615384615,130
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.5,0.5,0.4078837148463504,0.2708333333333333,0.7291666666666666,144
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.5520833333333334,0.55,0.401015610019987,0.289308176100629,0.710691823899371,159
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.6006944444444444,0.6,0.3922461392974185,0.2890173410404624,0.7109826589595376,173
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.6527777777777778,0.65,0.385837517038597,0.3085106382978723,0.6914893617021277,188
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.7013888888888888,0.7,0.3770390344626741,0.3168316831683168,0.6831683168316832,202
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.75,0.75,0.3658418665697806,0.3194444444444444,0.6805555555555556,216
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.8020833333333334,0.8,0.35796587380451,0.3203463203463204,0.6796536796536796,231
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.8506944444444444,0.85,0.3409760735375478,0.3387755102040816,0.6612244897959184,245
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.9027777777777778,0.9,0.3288468878026045,0.35,0.65,260
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,0.9513888888888888,0.95,0.3081620771831106,0.3686131386861314,0.6313868613138686,274
local_iiia_lda_full,BCI_IV_2a,8,v1_lda,max-prob,1.0,1.0,0.2761143854321864,0.3854166666666666,0.6145833333333334,288
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.053030303030303,0.05,0.435783939093395,0.4285714285714286,0.5714285714285714,14
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.1022727272727272,0.1,0.4157546944504264,0.4814814814814815,0.5185185185185185,27
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.1515151515151515,0.15,0.4067099015787306,0.375,0.625,40
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.2007575757575757,0.2,0.3989330448480089,0.4528301886792453,0.5471698113207547,53
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.25,0.25,0.3917424105321725,0.4545454545454546,0.5454545454545454,66
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.303030303030303,0.3,0.385983296499754,0.4875,0.5125,80
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.3522727272727273,0.35,0.3825644166593455,0.5268817204301075,0.4731182795698925,93
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.4015151515151515,0.4,0.3766893329846871,0.5471698113207547,0.4528301886792453,106
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.4507575757575757,0.45,0.3700627622312967,0.5378151260504201,0.4621848739495798,119
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.5,0.5,0.3647990487918642,0.5227272727272727,0.4772727272727273,132
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.553030303030303,0.55,0.3597799812518445,0.5410958904109588,0.4589041095890411,146
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.6022727272727273,0.6,0.3560445501612575,0.5471698113207547,0.4528301886792453,159
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.6515151515151515,0.65,0.3500338812374626,0.563953488372093,0.436046511627907,172
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.7007575757575758,0.7,0.3448920203407181,0.5783783783783784,0.4216216216216216,185
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.75,0.75,0.3397757992912966,0.5757575757575757,0.4242424242424242,198
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.803030303030303,0.8,0.3357135227594,0.5801886792452831,0.419811320754717,212
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.8522727272727273,0.85,0.3298322412795144,0.5955555555555556,0.4044444444444444,225
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.9015151515151516,0.9,0.3248312161603379,0.6050420168067228,0.3949579831932773,238
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,0.9507575757575758,0.95,0.317653371552539,0.6095617529880478,0.3904382470119522,251
local_iiia_lda_full,BCI_IV_2a,9,v1_lda,max-prob,1.0,1.0,0.3011377640754762,0.6174242424242424,0.3825757575757575,264
local_iiia_lda_full,BCI_IIIa,k3b,v1_lda,max-prob,0.0634920634920634,0.05,0.7744593535869272,0.0,1.0,4
local_iiia_lda_full,BCI_IIIa,k3b,v1_lda,max-prob,0.1111111111111111,0.1,0.7556267704161188,0.0,1.0,7
local_iiia_lda_full,BCI_IIIa,k3b,v1_lda,max-prob,0.1587301587301587,0.15,0.734010962297771,0.0,1.0,10
local_iiia_lda_full,BCI_IIIa,k3b,v1_lda,max-prob,0.2063492063492063,0.2,0.7295880572537947,0.0,1.0,13
local_iiia_lda_full,BCI_IIIa,k3b,v1_lda,max-prob,0.2539682539682539,0.25,0.7030637783212043,0.0,1.0,16
local_iiia_lda_full,BCI_IIIa,k3b,v1_lda,max-prob,0.3015873015873015,0.3,0.6935158007465518,0.0,1.0,19
local_iiia_lda_full,BCI_IIIa,k3b,v1_lda,max-prob,0.365079365079365,0.35,0.6735613566431685,0.0,1.0,23
local_iiia_lda_full,BCI_IIIa,k3b,v1_lda,max-prob,0.4126984126984127,0.4,0.6509875393019273,0.0,1.0,26
