run,dataset,subject,model,uncertainty_score,target_coverage,coverage,score_cutoff,selective_accuracy,selective_risk
moabb_smoke_3datasets_lda,BCI_IV_2a,4,v1_lda,max-prob,0.4,0.4027777777777778,0.3514718842877798,0.3706896551724138,0.6293103448275862
moabb_smoke_3datasets_lda,BCI_IV_2a,4,v1_lda,max-prob,0.6,0.6006944444444444,0.3431588691591489,0.3236994219653179,0.676300578034682
moabb_smoke_3datasets_lda,BCI_IV_2a,4,v1_lda,max-prob,0.8,0.8020833333333334,0.338029339397958,0.2857142857142857,0.7142857142857143
moabb_smoke_3datasets_lda,BCI_IV_2a,5,v1_lda,max-prob,0.4,0.4027777777777778,0.4395669877192443,0.3448275862068966,0.6551724137931034
moabb_smoke_3datasets_lda,BCI_IV_2a,5,v1_lda,max-prob,0.6,0.6006944444444444,0.432595368114175,0.3063583815028902,0.6936416184971098
moabb_smoke_3datasets_lda,BCI_IV_2a,5,v1_lda,max-prob,0.8,0.8020833333333334,0.4260133457246174,0.2943722943722944,0.7056277056277056
moabb_smoke_3datasets_lda,BCI_IV_2a,6,v1_lda,max-prob,0.4,0.4027777777777778,0.5513872127880214,0.3620689655172414,0.6379310344827587
moabb_smoke_3datasets_lda,BCI_IV_2a,6,v1_lda,max-prob,0.6,0.6006944444444444,0.5319579924554659,0.3236994219653179,0.676300578034682
moabb_smoke_3datasets_lda,BCI_IV_2a,6,v1_lda,max-prob,0.8,0.8020833333333334,0.5128472832573202,0.29004329004329,0.7099567099567099
moabb_smoke_3datasets_lda,BCI_IV_2a,7,v1_lda,max-prob,0.4,0.4027777777777778,0.4152417117851616,0.6293103448275862,0.3706896551724138
moabb_smoke_3datasets_lda,BCI_IV_2a,7,v1_lda,max-prob,0.6,0.6006944444444444,0.3867032795702469,0.5144508670520231,0.4855491329479768
moabb_smoke_3datasets_lda,BCI_IV_2a,7,v1_lda,max-prob,0.8,0.8020833333333334,0.3682734530145199,0.4372294372294372,0.5627705627705628
moabb_smoke_3datasets_lda,BCI_IV_2a,8,v1_lda,max-prob,0.4,0.4027777777777778,0.4227878760122182,0.7672413793103449,0.2327586206896551
moabb_smoke_3datasets_lda,BCI_IV_2a,8,v1_lda,max-prob,0.6,0.6006944444444444,0.3922461392974185,0.7109826589595376,0.2890173410404624
moabb_smoke_3datasets_lda,BCI_IV_2a,8,v1_lda,max-prob,0.8,0.8020833333333334,0.35796587380451,0.6796536796536796,0.3203463203463204
