run,bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,decoder
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,2,0.2871863842190385,0.5,0.2128136157809614,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,19,0.3607535762654236,0.1578947368421052,0.2028588394233184,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,73,0.4583148373589893,0.589041095890411,0.1307262585314216,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,68,0.5453088400165287,0.7941176470588235,0.2488088070422948,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,74,0.6471425872320908,0.7567567567567568,0.1096141695246659,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,36,0.7471398936820967,1.0,0.2528601063179033,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,16,0.8265520491866143,1.0,0.1734479508133857,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,0,,,,BCI_IV_2a,1,v1_lda
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,19,0.2828464473607638,0.2105263157894736,0.0723201315712901,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,95,0.358094540510125,0.4631578947368421,0.105063354226717,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,84,0.4372584276232011,0.4285714285714285,0.0086869990517725,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,42,0.5452346951595322,0.4285714285714285,0.1166632665881036,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,6,0.6000000000000001,0.7000000000000001,29,0.641721003925018,0.6896551724137931,0.0479341684887751,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,7,0.7000000000000001,0.8,17,0.731376264240407,0.6470588235294118,0.0843174407109952,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,8,0.8,0.9,2,0.825751787992804,1.0,0.1742482120071959,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,9,0.9,1.0,0,,,,BCI_IV_2a,1,eegnet_uncalibrated
calibration_ablation_per_model_temp_s2_e10,0,0.0,0.1,0,,,,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,1,0.1,0.2,0,,,,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,2,0.2,0.3,6,0.2798372224308558,0.1666666666666666,0.1131705557641891,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,3,0.3,0.4,44,0.3488637818334392,0.3409090909090909,0.0079546909243483,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,4,0.4,0.5,93,0.4524724882705939,0.4946236559139785,0.0421511676433846,BCI_IV_2a,1,eegnet_calibrated
calibration_ablation_per_model_temp_s2_e10,5,0.5,0.6000000000000001,58,0.546013760176582,0.4137931034482758,0.1322206567283061,BCI_IV_2a,1,eegnet_calibrated
