metric,n,mean,sd,ci_low_95,ci_high_95,t_stat,p_value
ensemble_acc_all,9,0.5992111244818826,0.1610314697655699,0.4754313794227464,0.7229908695410189,,
ensemble_acc_confident,5,0.9085760367307213,0.02975029827058678,0.8716361624323099,0.9455159110291327,,
ensemble_coverage,9,0.16435185185185183,0.18357681905777312,0.023242217226901257,0.3054614864768024,,
best_single_acc,9,0.6004041626183186,0.15911319740360258,0.4780989322255639,0.7227093930110734,,
delta_all_vs_best,9,-0.0011930381364360458,0.011687891343105689,-0.010177146726108942,0.007791070453236851,,
delta_conf_vs_best,5,0.18639817829151978,0.07108955769998679,0.09812883384721682,0.27466752273582273,,
paired_ttest_all_vs_best,9,,,,,-0.30622413438325996,0.767251867288657
paired_ttest_confident_vs_best,5,,,,,5.863012951929525,0.004224817395260761
