subject,threshold,ensemble_acc_all,ensemble_acc_confident,ensemble_coverage
1,0.55,0.6805555555555556,0.693950177935943,0.9756944444444444
1,0.6,0.6805555555555556,0.697841726618705,0.9652777777777778
1,0.65,0.6805555555555556,0.7074074074074074,0.9375
1,0.7,0.6805555555555556,0.7089552238805971,0.9305555555555556
1,0.75,0.6805555555555556,0.714828897338403,0.9131944444444444
1,0.8,0.6805555555555556,0.7230769230769231,0.9027777777777778
1,0.85,0.6805555555555556,0.7419354838709677,0.8611111111111112
1,0.9,0.6805555555555556,0.7375,0.8333333333333334
1,0.95,0.6805555555555556,0.7533039647577092,0.7881944444444444
1,1.0,0.6805555555555556,,0.0
2,0.55,0.5173611111111112,0.5182481751824818,0.9513888888888888
2,0.6,0.5173611111111112,0.5149253731343284,0.9305555555555556
2,0.65,0.5173611111111112,0.5190839694656488,0.9097222222222222
2,0.7,0.5173611111111112,0.5338645418326693,0.8715277777777778
2,0.75,0.5173611111111112,0.5394190871369294,0.8368055555555556
2,0.8,0.5173611111111112,0.5431034482758621,0.8055555555555556
2,0.85,0.5173611111111112,0.5650224215246636,0.7743055555555556
2,0.9,0.5173611111111112,0.5735294117647058,0.7083333333333334
2,0.95,0.5173611111111112,0.572972972972973,0.6423611111111112
2,1.0,0.5173611111111112,0.5,0.006944444444444444
3,0.55,0.7256944444444444,0.7288732394366197,0.9861111111111112
3,0.6,0.7256944444444444,0.7314487632508834,0.9826388888888888
3,0.65,0.7256944444444444,0.737410071942446,0.9652777777777778
3,0.7,0.7256944444444444,0.7481481481481481,0.9375
3,0.75,0.7256944444444444,0.7537878787878788,0.9166666666666666
3,0.8,0.7256944444444444,0.7578125,0.8888888888888888
3,0.85,0.7256944444444444,0.782258064516129,0.8611111111111112
3,0.9,0.7256944444444444,0.7925311203319502,0.8368055555555556
3,0.95,0.7256944444444444,0.8026905829596412,0.7743055555555556
3,1.0,0.7256944444444444,1.0,0.010416666666666666
4,0.55,0.5173611111111112,0.5311355311355311,0.9479166666666666
4,0.6,0.5173611111111112,0.5416666666666666,0.9166666666666666
4,0.65,0.5173611111111112,0.546875,0.8888888888888888
4,0.7,0.5173611111111112,0.5655737704918032,0.8472222222222222
4,0.75,0.5173611111111112,0.5714285714285714,0.8020833333333334
4,0.8,0.5173611111111112,0.579185520361991,0.7673611111111112
4,0.85,0.5173611111111112,0.585,0.6944444444444444
4,0.9,0.5173611111111112,0.5846994535519126,0.6354166666666666
4,0.95,0.5173611111111112,0.6275862068965518,0.5034722222222222
4,1.0,0.5173611111111112,,0.0
5,0.55,0.4027777777777778,0.4099616858237548,0.90625
5,0.6,0.4027777777777778,0.4065040650406504,0.8541666666666666
5,0.65,0.4027777777777778,0.4177215189873418,0.8229166666666666
5,0.7,0.4027777777777778,0.42857142857142855,0.7777777777777778
5,0.75,0.4027777777777778,0.4362745098039216,0.7083333333333334
5,0.8,0.4027777777777778,0.4631578947368421,0.6597222222222222
5,0.85,0.4027777777777778,0.4689265536723164,0.6145833333333334
5,0.9,0.4027777777777778,0.4720496894409938,0.5590277777777778
5,0.95,0.4027777777777778,0.46774193548387094,0.4305555555555556
5,1.0,0.4027777777777778,,0.0
6,0.55,0.4861111111111111,0.4944649446494465,0.9409722222222222
6,0.6,0.4861111111111111,0.5076335877862596,0.9097222222222222
6,0.65,0.4861111111111111,0.524390243902439,0.8541666666666666
6,0.7,0.4861111111111111,0.5238095238095238,0.8020833333333334
6,0.75,0.4861111111111111,0.5227272727272727,0.7638888888888888
6,0.8,0.4861111111111111,0.5240384615384616,0.7222222222222222
6,0.85,0.4861111111111111,0.5287958115183246,0.6631944444444444
6,0.9,0.4861111111111111,0.5166666666666667,0.625
6,0.95,0.4861111111111111,0.5471698113207547,0.5520833333333334
6,1.0,0.4861111111111111,,0.0
7,0.55,0.7673611111111112,0.7711267605633803,0.9861111111111112
7,0.6,0.7673611111111112,0.7714285714285715,0.9722222222222222
7,0.65,0.7673611111111112,0.7733812949640287,0.9652777777777778
7,0.7,0.7673611111111112,0.7789855072463768,0.9583333333333334
7,0.75,0.7673611111111112,0.7873134328358209,0.9305555555555556
7,0.8,0.7673611111111112,0.7923076923076923,0.9027777777777778
7,0.85,0.7673611111111112,0.7984189723320159,0.8784722222222222
7,0.9,0.7673611111111112,0.8189300411522634,0.84375
7,0.95,0.7673611111111112,0.8340425531914893,0.8159722222222222
7,1.0,0.7673611111111112,1.0,0.003472222222222222
8,0.55,0.7638888888888888,0.7676056338028169,0.9861111111111112
8,0.6,0.7638888888888888,0.7769784172661871,0.9652777777777778
8,0.65,0.7638888888888888,0.7838827838827839,0.9479166666666666
8,0.7,0.7638888888888888,0.7840909090909091,0.9166666666666666
8,0.75,0.7638888888888888,0.7898832684824902,0.8923611111111112
8,0.8,0.7638888888888888,0.8024193548387096,0.8611111111111112
8,0.85,0.7638888888888888,0.8158995815899581,0.8298611111111112
8,0.9,0.7638888888888888,0.8197424892703863,0.8090277777777778
8,0.95,0.7638888888888888,0.8538812785388128,0.7604166666666666
8,1.0,0.7638888888888888,,0.0
9,0.55,0.5595667870036101,0.5763358778625954,0.9458483754512635
9,0.6,0.5595667870036101,0.5843137254901961,0.9205776173285198
9,0.65,0.5595667870036101,0.5959183673469388,0.8844765342960289
9,0.7,0.5595667870036101,0.6033755274261603,0.855595667870036
9,0.75,0.5595667870036101,0.5955555555555555,0.8122743682310469
9,0.8,0.5595667870036101,0.6074766355140186,0.7725631768953068
9,0.85,0.5595667870036101,0.6230366492146597,0.6895306859205776
9,0.9,0.5595667870036101,0.6222222222222222,0.6498194945848376
9,0.95,0.5595667870036101,0.6329113924050633,0.5703971119133574
9,1.0,0.5595667870036101,,0.0
