subject,threshold,ensemble_acc_all,ensemble_acc_confident,ensemble_coverage
1,0.0,0.7534722222222222,0.7534722222222222,1.0
1,0.55,0.7534722222222222,0.7943548387096774,0.8611111111111112
1,0.6,0.7534722222222222,0.8133333333333334,0.78125
1,0.65,0.7534722222222222,0.8190954773869347,0.6909722222222222
1,0.7,0.7534722222222222,0.8511904761904762,0.5833333333333334
1,0.75,0.7534722222222222,0.8642857142857143,0.4861111111111111
2,0.0,0.6041666666666666,0.6041666666666666,1.0
2,0.55,0.6041666666666666,0.7295597484276729,0.5520833333333334
2,0.6,0.6041666666666666,0.803030303030303,0.4583333333333333
2,0.65,0.6041666666666666,0.7982456140350878,0.3958333333333333
2,0.7,0.6041666666666666,0.8085106382978723,0.3263888888888889
2,0.75,0.6041666666666666,0.8481012658227848,0.2743055555555556
3,0.0,0.7604166666666666,0.7604166666666666,1.0
3,0.55,0.7604166666666666,0.8174603174603174,0.875
3,0.6,0.7604166666666666,0.8354978354978355,0.8020833333333334
3,0.65,0.7604166666666666,0.8651162790697674,0.7465277777777778
3,0.7,0.7604166666666666,0.9027027027027027,0.6423611111111112
3,0.75,0.7604166666666666,0.89937106918239,0.5520833333333334
4,0.0,0.3506944444444444,0.3506944444444444,1.0
4,0.55,0.3506944444444444,0.42,0.1736111111111111
4,0.6,0.3506944444444444,0.4166666666666667,0.08333333333333333
4,0.65,0.3506944444444444,0.4444444444444444,0.03125
4,0.7,0.3506944444444444,0.5,0.006944444444444444
4,0.75,0.3506944444444444,,0.0
5,0.0,0.3611111111111111,0.3611111111111111,1.0
5,0.55,0.3611111111111111,0.5333333333333333,0.052083333333333336
5,0.6,0.3611111111111111,0.75,0.027777777777777776
5,0.65,0.3611111111111111,0.5,0.006944444444444444
5,0.7,0.3611111111111111,1.0,0.003472222222222222
5,0.75,0.3611111111111111,,0.0
6,0.0,0.3958333333333333,0.3958333333333333,1.0
6,0.55,0.3958333333333333,0.4318181818181818,0.3055555555555556
6,0.6,0.3958333333333333,0.453125,0.2222222222222222
6,0.65,0.3958333333333333,0.5135135135135135,0.1284722222222222
6,0.7,0.3958333333333333,0.55,0.06944444444444445
6,0.75,0.3958333333333333,0.625,0.027777777777777776
7,0.0,0.7465277777777778,0.7465277777777778,1.0
7,0.55,0.7465277777777778,0.7800829875518672,0.8368055555555556
7,0.6,0.7465277777777778,0.7906976744186046,0.7465277777777778
7,0.65,0.7465277777777778,0.8031914893617021,0.6527777777777778
7,0.7,0.7465277777777778,0.8148148148148148,0.5625
7,0.75,0.7465277777777778,0.8175182481751825,0.4756944444444444
8,0.0,0.7222222222222222,0.7222222222222222,1.0
8,0.55,0.7222222222222222,0.788135593220339,0.8194444444444444
8,0.6,0.7222222222222222,0.819047619047619,0.7291666666666666
8,0.65,0.7222222222222222,0.8404255319148937,0.6527777777777778
8,0.7,0.7222222222222222,0.84375,0.5555555555555556
8,0.75,0.7222222222222222,0.8676470588235294,0.4722222222222222
9,0.0,0.5487364620938628,0.5487364620938628,1.0
9,0.55,0.5487364620938628,0.6275862068965518,0.5234657039711191
9,0.6,0.5487364620938628,0.6607142857142857,0.4043321299638989
9,0.65,0.5487364620938628,0.6744186046511628,0.3104693140794224
9,0.7,0.5487364620938628,0.7213114754098361,0.22021660649819494
9,0.75,0.5487364620938628,0.7317073170731707,0.148014440433213
